File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Tissue Type	Tumor Descriptor	Specimen Type	Preservation Method
021788c4-5c8b-495c-a940-8613b1b599ab	c41b7b09-a6ce-4b6a-ad35-c7a86934c339.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-DJ-A2PR	TCGA-DJ-A2PR-01A	Tumor	Primary	Solid Tissue	OCT
0222503f-764e-46d5-b7f6-b44a129c6da0	0cb9dee0-a437-4504-b874-3a60fcb121a7.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-ACC	TCGA-OR-A5JF	TCGA-OR-A5JF-01A	Tumor	Primary	Unknown	OCT
02279b45-edee-4286-b4ea-a2a6b2b7c2ac	9547c1a9-1990-4f92-a722-71c379a2783e.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LGG	TCGA-HT-7858	TCGA-HT-7858-01A	Tumor	Primary	Solid Tissue	Unknown
0231dd34-6ef8-4070-97f8-1c677a4893ff	e70c7807-2b6d-49fc-973c-f3830e974e08.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-COAD	TCGA-AA-3673	TCGA-AA-3673-01A	Tumor	Primary	Unknown	Unknown
02397e64-7b65-4904-9491-4907259b9b46	48229b34-46ff-4d61-afbf-fb2a7f58147b.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-OV	TCGA-13-0723	TCGA-13-0723-01A	Tumor	Primary	Unknown	Unknown
0243b92b-8ff1-469e-ab13-4c1ba3792cea	1908f86a-7030-464c-bd23-bbe73178ebce.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRP	TCGA-2Z-A9J7	TCGA-2Z-A9J7-01A	Tumor	Primary	Solid Tissue	OCT
0247d61f-c677-4343-9487-149be902f141	8c93d83b-3b52-4b6c-9692-9c6da9a7a3dc.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LIHC	TCGA-XR-A8TE	TCGA-XR-A8TE-01A	Tumor	Primary	Solid Tissue	OCT
024b1bec-e7e1-49fe-8c3e-8be3e3a9f4e1	f4dd8074-869e-4da4-804c-324550d93f76.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-READ	TCGA-AF-A56L	TCGA-AF-A56L-01A	Tumor	Primary	Solid Tissue	Unknown
024ff566-560b-4cb3-ae4f-c03ee51e3b5d	7b88735f-f0f5-4112-9224-c65de06bf794.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-3M-AB47	TCGA-3M-AB47-01A	Tumor	Primary	Solid Tissue	Unknown
025280cf-1b79-4c39-aaa3-b7716a1ee1e5	1914408d-c4a2-4d0b-9f77-42783ee7ccb8.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-PAAD	TCGA-IB-A6UG	TCGA-IB-A6UG-01A	Tumor	Primary	Solid Tissue	OCT
025d49e8-2fbc-42e8-a0ce-2e886920e305	dffdaa86-5af4-40f5-9959-92bfa74d727c.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LAML	TCGA-AB-2920	TCGA-AB-2920-03A	Tumor	Primary	Peripheral Blood NOS	Unknown
0269c206-5ef6-4fc1-9103-52b8c60c6a4b	12e5efa7-6f2f-4521-b28a-e41c17c79af8.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-EL-A3H1	TCGA-EL-A3H1-01A	Tumor	Primary	Solid Tissue	Unknown
026df2f0-8d48-4ca5-b9c1-bd93bd7eae70	037e15a9-7a8c-4356-b2bd-20407eb5d9a1.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-B6-A0RN	TCGA-B6-A0RN-01A	Tumor	Primary	Unknown	OCT
0273cd59-223b-4a24-a4ce-a3e59414abab	e36b08ca-4ff6-4a58-8bef-895d5cd5de2a.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LGG	TCGA-DU-7015	TCGA-DU-7015-01A	Tumor	Primary	Unknown	Unknown
027f072b-21b3-49dd-b9b9-16b7b6a47c57	b2c553e0-06f9-43a2-a57a-b6cf0f7d0ebb.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-UCEC	TCGA-AX-A3G7	TCGA-AX-A3G7-01A	Tumor	Primary	Solid Tissue	Unknown
0281a9c4-1c19-4cd8-b24a-9c0d4e40edee	59a9be17-1b42-4961-98d0-c5ba94771435.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-ACC	TCGA-OR-A5JW	TCGA-OR-A5JW-01A	Tumor	Primary	Unknown	Unknown
0289b171-709f-446b-b28b-2333e3039105	731a14fd-d76a-47c2-9e6b-de6f6d962d83.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRP	TCGA-A4-7584	TCGA-A4-7584-01A	Tumor	Primary	Solid Tissue	Unknown
028b168f-fb6a-412a-89ee-685ac9128f5a	b93f2486-8774-4213-aac6-ba5b051f18a9.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LIHC	TCGA-DD-A1EG	TCGA-DD-A1EG-01A	Tumor	Primary	Unknown	OCT
028e435c-80de-485c-a56f-e917d8bafe32	7aa34afd-1a6d-47bd-a305-e856973f5513.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-HNSC	TCGA-P3-A5QA	TCGA-P3-A5QA-01A	Tumor	Primary	Solid Tissue	OCT
028f0291-e2a4-477b-8803-b9b32c41317d	e18a1cf6-5d76-4bc7-a80f-0107cccbc714.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-THYM	TCGA-ZB-A96C	TCGA-ZB-A96C-01A	Tumor	Primary	Unknown	OCT
029eb925-671c-45e9-bd3f-84429ed517dc	e2ab6d7d-de3d-4e98-a99b-e5c596fa99c8.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-PRAD	TCGA-YL-A8SB	TCGA-YL-A8SB-01A	Tumor	Primary	Solid Tissue	OCT
02a48d84-d347-477f-91b5-0b80c3c128ec	e464101b-101b-4ed4-8fb5-4906549a8e60.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-D7-5578	TCGA-D7-5578-01A	Tumor	Primary	Unknown	Unknown
02b274ed-4717-4106-8440-50f1a2e6db92	f6e86c6f-10a5-4e91-b02c-c262c15a487b.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-SARC	TCGA-DX-A6YQ	TCGA-DX-A6YQ-01A	Tumor	Primary	Solid Tissue	OCT
02b92dc9-bb86-4079-a05f-8ae3c7ef87da	6c2c5c0e-1012-47e5-9e70-6692440c33cd.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-GBM	TCGA-16-1048	TCGA-16-1048-01B	Tumor	Primary	Unknown	Unknown
02bba8fb-a994-43a3-8911-b61b2d55c2db	84104303-61d6-4bb2-98bd-698b6fb29e59.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LIHC	TCGA-BC-A216	TCGA-BC-A216-01A	Tumor	Primary	Unknown	Unknown
02bcdf58-a38f-49ac-8bce-7056540718ba	b75d5f73-3cba-43df-b0b3-223f39923504.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-OV	TCGA-31-1944	TCGA-31-1944-01A	Tumor	Primary	Unknown	Unknown
02be6d40-b6a0-468a-9744-baaf59a01db3	bebe758f-76a6-4f2d-96bc-cefe97e900a6.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-A2-A0D4	TCGA-A2-A0D4-01A	Tumor	Primary	Unknown	OCT
02c00715-9c8e-4d55-b364-9229bdca161f	9ada2e2f-77f0-413c-a7ff-3d4bc033c8cc.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-CESC	TCGA-EK-A2RE	TCGA-EK-A2RE-01A	Tumor	Primary	Solid Tissue	Unknown
02c085f9-c641-427c-9cb6-51720e3f4a3e	639097ee-9965-42ba-bbdb-d385d2f91fbe.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LUAD	TCGA-62-8397	TCGA-62-8397-01A	Tumor	Primary	Solid Tissue	Unknown
02c63912-8475-4496-ae4b-7f2b11d98721	139222a7-5384-4a10-9c1b-b14bd98231a8.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-CJ-4870	TCGA-CJ-4870-01A	Tumor	Primary	Unknown	Unknown
02cb5951-1f6e-47a9-a8c4-fcd5aa0b62e2	e8f83a9c-e8d2-4011-9a94-75f17030064c.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-GC-A3RD	TCGA-GC-A3RD-01A	Tumor	Primary	Solid Tissue	OCT
02cc4d8c-0814-42c7-ab53-9b0372f02fa9	79f86ede-08ae-4738-b8e2-6b0d4cfe8e0e.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-UCS	TCGA-N9-A4Q1	TCGA-N9-A4Q1-01A	Tumor	Primary	Solid Tissue	Unknown
02ce569a-c48a-461c-a1c7-1eb09885b249	7d749ba1-f748-4c40-9f3f-bbb744383ffe.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-TGCT	TCGA-2G-AAGW	TCGA-2G-AAGW-01A	Tumor	Primary	Solid Tissue	Unknown
02d581a7-c62d-4217-abd2-078abd36dfbf	4177437e-8deb-45bc-add9-582c102c5201.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-AO-A1KS	TCGA-AO-A1KS-01A	Tumor	Primary	Unknown	OCT
02dc0520-f646-486c-888c-364b83cb95ba	c43dfd93-97d4-4662-880b-6efd2bc996ce.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LUSC	TCGA-77-7138	TCGA-77-7138-01A	Tumor	Primary	Solid Tissue	Unknown
02e21145-9c79-4725-9e97-7050fcd90f1f	a1d2f97c-0cfb-4354-8fd9-099d3578255d.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-UCEC	TCGA-5B-A90C	TCGA-5B-A90C-01A	Tumor	Primary	Solid Tissue	Unknown
02e71697-6b38-41f6-bd91-436acdb7616d	4be665ba-9d06-432a-9f2f-ce75c3385dcb.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-CD-A486	TCGA-CD-A486-01A	Tumor	Primary	Solid Tissue	OCT
02e8b187-5bda-4eb6-beeb-07f3e5c4a135	d3f849c6-a656-495e-960f-84b21844d77c.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-HNSC	TCGA-BA-5151	TCGA-BA-5151-01A	Tumor	Primary	Unknown	Unknown
02ee9f00-c671-4cc3-9b90-f0708585e47d	3ace757a-b77a-481f-ac4e-5eb25ac4ed20.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-KICH	TCGA-KL-8328	TCGA-KL-8328-01A	Tumor	Primary	Solid Tissue	Unknown
02eee71c-fe4a-40b9-8e5f-a8691e8013e6	604e65e3-1510-49c0-8532-6dd5cd321779.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LUAD	TCGA-38-4631	TCGA-38-4631-01A	Tumor	Primary	Solid Tissue	Unknown
02f23e8f-8fb5-44b2-a536-f7c1109e6f66	4ebc513a-755c-423f-86da-738bb2c9baaa.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-UCEC	TCGA-AP-A0LE	TCGA-AP-A0LE-01A	Tumor	Primary	Solid Tissue	OCT
03086494-def3-4c24-98ed-20f9936f8a6e	790f7cfe-07f1-443e-8418-1fb657b2fccb.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-E2-A1IE	TCGA-E2-A1IE-01A	Tumor	Primary	Unknown	Unknown
031abadc-2869-4bcf-a074-fda09e25628a	83b5e04b-2b55-4407-97be-35343be18c83.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-HNSC	TCGA-CN-6024	TCGA-CN-6024-01A	Tumor	Primary	Solid Tissue	Unknown
03281177-2f86-4e54-b0a4-69207ea0e555	c10000d0-9c30-4250-9778-45e0b43bc054.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-READ	TCGA-AG-3881	TCGA-AG-3881-01A	Tumor	Primary	Solid Tissue	Unknown
03295e86-323b-402a-9928-cb5cf73239c3	4208688b-8846-48cc-b03a-7ea56e467644.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-OV	TCGA-25-1625	TCGA-25-1625-01A	Tumor	Primary	Unknown	Unknown
032b93d5-24f9-4e8c-8e94-2e2185b81f09	4647fcdc-b972-481a-9815-d964a3e03e44.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-UCEC	TCGA-AX-A1C4	TCGA-AX-A1C4-01A	Tumor	Primary	Solid Tissue	Unknown
032c243f-b5d9-44a3-9457-1722ea30146b	b4772a04-f90f-4be9-8705-3b2884086c7b.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-THCA	TCGA-EL-A3D6	TCGA-EL-A3D6-01A	Tumor	Primary	Solid Tissue	OCT
032fabeb-4805-43fd-8c03-f65f3058902b	096a03b6-64eb-4efe-be98-71758af2c5a3.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-HNSC	TCGA-CV-A45R	TCGA-CV-A45R-01A	Tumor	Primary	Solid Tissue	OCT
03355e86-5747-4acf-91af-22172478d815	638baee4-ecc1-42e8-912f-ae9b5016ee90.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-READ	TCGA-EI-6882	TCGA-EI-6882-01A	Tumor	Primary	Solid Tissue	Unknown
03393255-6cbe-40e9-9a62-838e14662755	dc47b659-024f-47e4-980d-8d5cf59ccfc5.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-ACC	TCGA-OR-A5JA	TCGA-OR-A5JA-01A	Tumor	Primary	Unknown	OCT
0344d618-0a0a-4791-ae28-8dd7b302bc53	ed8e877a-9439-4f0a-90a4-77f122681d82.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-COAD	TCGA-AA-3710	TCGA-AA-3710-01A	Tumor	Primary	Solid Tissue	Unknown
034ddf29-0552-44b9-97b4-b9a9a38b6ca0	e79afe4a-d19b-4d11-8c08-ebcebb962d9c.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LUAD	TCGA-55-8512	TCGA-55-8512-01A	Tumor	Primary	Solid Tissue	Unknown
034f0330-87e4-43de-9ece-b8f6aa388727	85802413-a3fb-4b2b-a44f-293d673f6934.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-OV	TCGA-61-2002	TCGA-61-2002-01A	Tumor	Primary	Unknown	Unknown
03586a86-f095-421f-af82-c40253c0fa67	2740afb5-21c6-4b15-a92f-dac4f3579a95.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LIHC	TCGA-K7-A6G5	TCGA-K7-A6G5-01A	Tumor	Primary	Solid Tissue	OCT
03594190-9bbf-44c4-b519-e7dd1c2434eb	34b6d871-e421-4c0b-965e-97113d998c44.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-GM-A2DF	TCGA-GM-A2DF-01A	Tumor	Primary	Solid Tissue	Unknown
035e4da4-cbe3-441a-a6b6-5d98c733eb8c	a1fc5d51-274f-4b35-a7d3-25e695957c0f.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LUSC	TCGA-85-8584	TCGA-85-8584-01A	Tumor	Primary	Solid Tissue	Unknown
03609c73-d2d8-40af-8b1b-5bbe6bf614a2	546e2823-d768-467e-8cad-911d34ba4eec.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-DK-A2I2	TCGA-DK-A2I2-01A	Tumor	Primary	Solid Tissue	OCT
03639951-3a42-49d5-ae8f-e26c128223c7	de37fbeb-8626-454f-953d-6a8ea10ff693.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LUAD	TCGA-69-7978	TCGA-69-7978-01A	Tumor	Primary	Solid Tissue	Unknown
037852be-20ab-4f63-a325-478e9dec7423	755f7940-ecf8-4a2e-ab8c-9979596199af.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LUSC	TCGA-33-A5GW	TCGA-33-A5GW-01A	Tumor	Primary	Unknown	OCT
037b42d3-195e-4241-b2bf-bfb28fec099e	6de6a3a2-1aef-4ca5-813b-efe24bd65df9.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-BR-6564	TCGA-BR-6564-01A	Tumor	Primary	Solid Tissue	Unknown
037f8f06-9dfe-48e6-b08a-9107ff4b4d91	5e04a747-7519-411e-8dbb-38635d00f2ef.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-CZ-4864	TCGA-CZ-4864-01A	Tumor	Primary	Solid Tissue	Unknown
038ba11a-a9d2-4690-8ad2-50bd6c51851f	71d265ec-f9e6-455e-a3a6-5b5937b722dd.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-GBM	TCGA-19-0960	TCGA-19-0960-01A	Tumor	Primary	Unknown	Unknown
038ed3f1-7478-4f07-9769-fa2313e5444d	a1ab5573-ae1b-4d2e-b406-ab5136c02a49.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LUSC	TCGA-85-7844	TCGA-85-7844-01A	Tumor	Primary	Solid Tissue	Unknown
038f9775-29e9-4b1b-a3ec-3be4b43fbabf	d927d3d5-bec1-4e47-ab46-6decfba1b6d2.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-COAD	TCGA-A6-6650	TCGA-A6-6650-01A	Tumor	Primary	Solid Tissue	Unknown
0398ef40-2fcd-4445-bad8-b516dece8cf4	aa779765-4e43-4b65-a681-235c20649ef3.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LGG	TCGA-E1-A7YH	TCGA-E1-A7YH-01A	Tumor	Primary	Solid Tissue	OCT
03a1ebce-5e19-4044-88d9-409f999bc591	965cc84f-89d7-4490-9809-86e4ff3437f7.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-COAD	TCGA-AA-3532	TCGA-AA-3532-01A	Tumor	Primary	Unknown	Unknown
03a635d5-bd6b-489b-ad60-b2d920af9fe6	1a89004f-c7e7-470a-96d1-19b2da1b8eae.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LUAD	TCGA-44-6774	TCGA-44-6774-01A	Tumor	Primary	Solid Tissue	Unknown
03aa1aeb-0f04-43f4-b76f-2ea37e12e52b	d3e4b91c-4447-4398-9a42-12b856d54d03.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-UCEC	TCGA-D1-A161	TCGA-D1-A161-01A	Tumor	Primary	Solid Tissue	Unknown
03b09624-49a1-4df6-abed-6f7b62cb7fa9	2a1c84af-9d83-46fd-a45c-85a9651bf4cb.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-COAD	TCGA-AZ-6603	TCGA-AZ-6603-01A	Tumor	Primary	Solid Tissue	Unknown
03b29cf3-d9a2-4ca7-8e07-85fb24ba8f7e	a8b1fd15-aee6-4d09-80e7-83c50f3dff75.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-A8-A076	TCGA-A8-A076-01A	Tumor	Primary	Unknown	Unknown
03b576ca-bb2b-4140-863d-ae2bd2f2caa9	0d197e6e-2050-4036-bd5b-d265aceb371b.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-COAD	TCGA-NH-A6GC	TCGA-NH-A6GC-01A	Tumor	Primary	Solid Tissue	Unknown
03ba6108-7d8f-43a5-b540-4c65c3cc78a4	0df94d8f-76ff-4821-b3d6-9349ae3ab345.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LUSC	TCGA-63-A5MB	TCGA-63-A5MB-01A	Tumor	Primary	Solid Tissue	Unknown
03c38d97-0475-4016-abc9-89dbb975a465	25ccf4ed-f315-4d9b-bec9-f84fc29bc4a5.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-UCS	TCGA-N8-A4PI	TCGA-N8-A4PI-01A	Tumor	Primary	Solid Tissue	Unknown
03cfff86-fd6b-4e56-b8a0-c82b5aa87d0c	b5ca477b-2925-432a-9aa7-a296db019f60.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-RD-A7BT	TCGA-RD-A7BT-01A	Tumor	Primary	Unknown	Unknown
03d5fed2-87c9-44b8-be6d-91797fcf4476	2a61a021-7a23-4773-98ef-6aa8c3c32442.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-STAD	TCGA-BR-A4QI	TCGA-BR-A4QI-01A	Tumor	Primary	Unknown	OCT
03d8a2f0-855a-4c00-93f4-f47b75aa5b15	463087b5-995c-41b2-b011-4ea6d04f58c9.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LUAD	TCGA-78-7154	TCGA-78-7154-01A	Tumor	Primary	Solid Tissue	Unknown
03dbacaa-57cb-436e-b093-8f0d2dc33b27	ebe5be32-1178-4191-89e3-28d19652e889.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-GBM	TCGA-4W-AA9R	TCGA-4W-AA9R-01A	Tumor	Primary	Unknown	OCT
03e36525-22ab-415c-9da2-4fedaa442a72	61b126be-f792-4647-a2c8-ebc30ab9e648.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-UCEC	TCGA-EY-A1GM	TCGA-EY-A1GM-01A	Tumor	Primary	Solid Tissue	Unknown
03f8710b-b28a-4425-980e-834885c940dc	49105f7f-49e0-48ac-93d1-c1713ee88d22.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-GBM	TCGA-06-0137	TCGA-06-0137-01A	Tumor	Primary	Unknown	Unknown
03f89ba3-4213-49b2-99cb-bf08d739c5a3	3d419f87-a528-426c-ab0e-a90c2c0d940e.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LIHC	TCGA-WX-AA47	TCGA-WX-AA47-01A	Tumor	Primary	Solid Tissue	OCT
04054ca7-54c7-4336-b487-f48550594ea5	c5a6241f-b141-4afe-a86a-3a26e62eae19.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-UCEC	TCGA-BS-A0V8	TCGA-BS-A0V8-01A	Tumor	Primary	Solid Tissue	Unknown
040d615a-99fc-4110-b9be-f90d6bdce1ca	6722f519-3817-45d5-a8a3-455154925b24.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-BP-5201	TCGA-BP-5201-01A	Tumor	Primary	Unknown	Unknown
04116068-10d3-474b-ba42-b32323a877b3	0b157e8b-416d-4712-8f00-852ae537105d.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-AR-A1AR	TCGA-AR-A1AR-01A	Tumor	Primary	Solid Tissue	OCT
041160d1-b695-4b0e-bbbc-9248bf0601d7	5b2f8625-44be-46c8-8fd7-49e04986e81a.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-CZ-5454	TCGA-CZ-5454-01A	Tumor	Primary	Solid Tissue	Unknown
04151147-aa8a-47a1-bb21-44d6f3430e1e	07101472-a239-41a9-9617-275e5221cdd8.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-PRAD	TCGA-XQ-A8TA	TCGA-XQ-A8TA-01A	Tumor	Primary	Solid Tissue	OCT
04235d8a-f39d-4a0c-ba1c-01a24df325f4	72a71d75-8f87-4455-9169-5548c3e149e0.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BRCA	TCGA-A8-A08B	TCGA-A8-A08B-01A	Tumor	Primary	Unknown	Unknown
042620a6-bdb0-4219-9b84-1f3f3ac4fb1e	a478f001-3305-4881-acd5-79bcca154082.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-GBM	TCGA-26-1799	TCGA-26-1799-01A	Tumor	Primary	Unknown	Unknown
0434c1c4-9c81-4cc8-a263-ca2b4aa5b1f0	e6a58507-ad1b-4abc-922e-d99fb3d1c9d1.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LGG	TCGA-DU-6406	TCGA-DU-6406-01A	Tumor	Primary	Solid Tissue	Unknown
043603f2-443a-4b23-8ece-a858376311e4	d0806e19-b104-4b1a-ba73-75fe15f4b9db.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-UCEC	TCGA-A5-A2K5	TCGA-A5-A2K5-01A	Tumor	Primary	Solid Tissue	OCT
043c7c99-5638-430a-9f63-001b998f7e6e	6514029d-f073-406f-a24a-24313ef05a63.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-BLCA	TCGA-ZF-AA53	TCGA-ZF-AA53-01A	Tumor	Primary	Unknown	OCT
043f2b25-5c69-49d6-9416-7cf2eb0e4c6b	a77713eb-3a2f-4ce5-bc84-be402cc57df5.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-PRAD	TCGA-EJ-7327	TCGA-EJ-7327-01A	Tumor	Primary	Solid Tissue	Unknown
043f4768-483c-45ab-b88a-f72202ee0393	92e11d6b-89b7-49fb-a310-f298fadc58e8.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LUAD	TCGA-17-Z028	TCGA-17-Z028-01A	Tumor	Primary	Solid Tissue	Unknown
04453143-5972-4c23-a86a-c951b1f5a552	eefa1fcf-e66c-4fda-977f-6f7dd548dc3b.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LUAD	TCGA-J2-A4AD	TCGA-J2-A4AD-01A	Tumor	Primary	Unknown	OCT
0459a03f-ab85-45b7-9f4f-1f1a32480007	01876818-1f65-4ade-a4c5-bc717eb3108d.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-COAD	TCGA-AA-3666	TCGA-AA-3666-01A	Tumor	Primary	Unknown	Unknown
045bd3f0-ae40-40bb-9007-b7ced2b7427e	77653485-76c5-4bfc-8cfd-9671f34326bf.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-COAD	TCGA-AA-3667	TCGA-AA-3667-01A	Tumor	Primary	Unknown	Unknown
